partner,year,partner_name,product,product_name,US_report_import,pop2000,region
ESP,1997,Spain,950320,"Reduced-size (""scale"") model assemb",330.837,40499790,3
ESP,1997,Spain,950299,Parts and accessories :-- Other,73.598,40499790,3
ESP,1997,Spain,950341,Toys representing animals or non-hu,66.72,40499790,3
ESP,1997,Spain,950291,Parts and accessories :-- Garments,921.354,40499790,3
ESP,1997,Spain,950310,"Electric trains, including tracks,",241.867,40499790,3
ESP,1997,Spain,950330,Other construction sets and constru,61.134,40499790,3
ESP,1998,Spain,950320,"Reduced-size (""scale"") model assemb",657.279,40499790,3
ESP,1998,Spain,950349,Toys representing animals or non-hu,1004.281,40499790,3
ESP,1998,Spain,950299,Parts and accessories :-- Other,110.746,40499790,3
ESP,1998,Spain,950330,Other construction sets and constru,25.188,40499790,3
ESP,1998,Spain,950291,Parts and accessories :-- Garments,476.05,40499790,3
ESP,1998,Spain,950341,Toys representing animals or non-hu,50.162,40499790,3
ESP,1998,Spain,950310,"Electric trains, including tracks,",112.871,40499790,3
ESP,1999,Spain,950291,Parts and accessories :-- Garments,495.376,40499790,3
ESP,1999,Spain,950299,Parts and accessories :-- Other,189.1,40499790,3
ESP,1999,Spain,950320,"Reduced-size (""scale"") model assemb",892.968,40499790,3
ESP,1999,Spain,950349,Toys representing animals or non-hu,610.19,40499790,3
ESP,1999,Spain,950310,"Electric trains, including tracks,",618.669,40499790,3
ESP,1999,Spain,950330,Other construction sets and constru,287.324,40499790,3
ESP,1999,Spain,950341,Toys representing animals or non-hu,4.188,40499790,3
ESP,2000,Spain,950341,Toys representing animals or non-hu,87.182,40499790,3
ESP,2000,Spain,950330,Other construction sets and constru,809.582,40499790,3
ESP,2000,Spain,950291,Parts and accessories :-- Garments,325.019,40499790,3
ESP,2000,Spain,950320,"Reduced-size (""scale"") model assemb",845.018,40499790,3
ESP,2000,Spain,950310,"Electric trains, including tracks,",17.589,40499790,3
ESP,2000,Spain,950349,Toys representing animals or non-hu,749.185,40499790,3
ESP,2000,Spain,950299,Parts and accessories :-- Other,36.873,40499790,3
ESP,2001,Spain,950341,Toys representing animals or non-hu,155.682,40499790,3
ESP,2001,Spain,950330,Other construction sets and constru,277.209,40499790,3
ESP,2001,Spain,950310,"Electric trains, including tracks,",0,40499790,3
ESP,2001,Spain,950299,Parts and accessories :-- Other,11.675,40499790,3
ESP,2001,Spain,950349,Toys representing animals or non-hu,271.279,40499790,3
ESP,2001,Spain,950320,"Reduced-size (""scale"") model assemb",861.885,40499790,3
ESP,2001,Spain,950291,Parts and accessories :-- Garments,223.253,40499790,3
ESP,2002,Spain,950299,Parts and accessories :-- Other,20.8,40499790,3
ESP,2002,Spain,950341,Toys representing animals or non-hu,1.293,40499790,3
ESP,2002,Spain,950310,"Electric trains, including tracks,",49.929,40499790,3
ESP,2002,Spain,950291,Parts and accessories :-- Garments,117.505,40499790,3
ESP,2002,Spain,950349,Toys representing animals or non-hu,359.625,40499790,3
ESP,2002,Spain,950320,"Reduced-size (""scale"") model assemb",1539.129,40499790,3
ESP,2002,Spain,950330,Other construction sets and constru,307.034,40499790,3
ESP,2003,Spain,950349,Toys representing animals or non-hu,170.852,40499790,3
ESP,2003,Spain,950291,Parts and accessories :-- Garments,61.789,40499790,3
ESP,2003,Spain,950320,"Reduced-size (""scale"") model assemb",1364.685,40499790,3
ESP,2003,Spain,950330,Other construction sets and constru,128.71,40499790,3
ESP,2003,Spain,950341,Toys representing animals or non-hu,24.279,40499790,3
ESP,2003,Spain,950310,"Electric trains, including tracks,",49.442,40499790,3
ESP,2003,Spain,950299,Parts and accessories :-- Other,7.845,40499790,3
ESP,2004,Spain,950299,Parts and accessories :-- Other,78.473,40499790,3
ESP,2004,Spain,950310,"Electric trains, including tracks,",14.506,40499790,3
ESP,2004,Spain,950349,Toys representing animals or non-hu,222.085,40499790,3
ESP,2004,Spain,950341,Toys representing animals or non-hu,96.772,40499790,3
ESP,2004,Spain,950330,Other construction sets and constru,351.285,40499790,3
ESP,2004,Spain,950320,"Reduced-size (""scale"") model assemb",780.539,40499790,3
ESP,2004,Spain,950291,Parts and accessories :-- Garments,61.242,40499790,3
ESP,2005,Spain,950349,Toys representing animals or non-hu,131.66,40499790,3
ESP,2005,Spain,950291,Parts and accessories :-- Garments,46.477,40499790,3
ESP,2005,Spain,950310,"Electric trains, including tracks,",42.06,40499790,3
ESP,2005,Spain,950330,Other construction sets and constru,289.329,40499790,3
ESP,2005,Spain,950299,Parts and accessories :-- Other,18.786,40499790,3
ESP,2005,Spain,950341,Toys representing animals or non-hu,75.439,40499790,3
ESP,2005,Spain,950320,"Reduced-size (""scale"") model assemb",901.283,40499790,3
EST,1996,Estonia,950349,Toys representing animals or non-hu,89.309,1369513,3
EST,1996,Estonia,950320,"Reduced-size (""scale"") model assemb",14.969,1369513,3
EST,1998,Estonia,950330,Other construction sets and constru,0,1369513,3
EST,1998,Estonia,950349,Toys representing animals or non-hu,0,1369513,3
EST,1999,Estonia,950349,Toys representing animals or non-hu,0,1369513,3
EST,1999,Estonia,950330,Other construction sets and constru,0,1369513,3
EST,1999,Estonia,950320,"Reduced-size (""scale"") model assemb",0,1369513,3
EST,2000,Estonia,950310,"Electric trains, including tracks,",1.647,1369513,3
EST,2000,Estonia,950330,Other construction sets and constru,0,1369513,3
EST,2000,Estonia,950320,"Reduced-size (""scale"") model assemb",0,1369513,3
EST,2000,Estonia,950349,Toys representing animals or non-hu,6.554,1369513,3
EST,2001,Estonia,950330,Other construction sets and constru,6.525,1369513,3
EST,2001,Estonia,950349,Toys representing animals or non-hu,0,1369513,3
EST,2001,Estonia,950320,"Reduced-size (""scale"") model assemb",0.983,1369513,3
EST,2002,Estonia,950330,Other construction sets and constru,0,1369513,3
EST,2002,Estonia,950349,Toys representing animals or non-hu,1.707,1369513,3
EST,2002,Estonia,950320,"Reduced-size (""scale"") model assemb",5.237,1369513,3
EST,2003,Estonia,950320,"Reduced-size (""scale"") model assemb",29.869,1369513,3
EST,2004,Estonia,950349,Toys representing animals or non-hu,0,1369513,3
EST,2004,Estonia,950320,"Reduced-size (""scale"") model assemb",11.242,1369513,3
EST,2004,Estonia,950330,Other construction sets and constru,96.251,1369513,3
EST,2005,Estonia,950349,Toys representing animals or non-hu,0,1369513,3
FIN,1996,Finland,950310,"Electric trains, including tracks,",58.281,5176198,3
FIN,1996,Finland,950320,"Reduced-size (""scale"") model assemb",16.587,5176198,3
FIN,1996,Finland,950330,Other construction sets and constru,0,5176198,3
FIN,1996,Finland,950349,Toys representing animals or non-hu,12.945,5176198,3
FIN,1997,Finland,950330,Other construction sets and constru,0,5176198,3
FIN,1997,Finland,950349,Toys representing animals or non-hu,1.757,5176198,3
FIN,1997,Finland,950320,"Reduced-size (""scale"") model assemb",67.468,5176198,3
FIN,1998,Finland,950341,Toys representing animals or non-hu,0,5176198,3
FIN,1998,Finland,950349,Toys representing animals or non-hu,0,5176198,3
FIN,1998,Finland,950310,"Electric trains, including tracks,",0,5176198,3
FIN,1998,Finland,950330,Other construction sets and constru,58.518,5176198,3
FIN,1999,Finland,950320,"Reduced-size (""scale"") model assemb",20.615,5176198,3
FIN,1999,Finland,950299,Parts and accessories :-- Other,3.247,5176198,3
FIN,1999,Finland,950330,Other construction sets and constru,0,5176198,3
FIN,2000,Finland,950349,Toys representing animals or non-hu,0,5176198,3
FIN,2000,Finland,950341,Toys representing animals or non-hu,146.587,5176198,3
FIN,2000,Finland,950330,Other construction sets and constru,0,5176198,3
FIN,2000,Finland,950310,"Electric trains, including tracks,",0,5176198,3
FIN,2001,Finland,950299,Parts and accessories :-- Other,0,5176198,3
FIN,2001,Finland,950320,"Reduced-size (""scale"") model assemb",0,5176198,3
FIN,2001,Finland,950330,Other construction sets and constru,70.279,5176198,3
FIN,2001,Finland,950349,Toys representing animals or non-hu,0,5176198,3
FIN,2002,Finland,950330,Other construction sets and constru,408.232,5176198,3
FIN,2003,Finland,950330,Other construction sets and constru,248.175,5176198,3
FIN,2003,Finland,950349,Toys representing animals or non-hu,1.712,5176198,3
FIN,2003,Finland,950320,"Reduced-size (""scale"") model assemb",11.408,5176198,3
FIN,2003,Finland,950341,Toys representing animals or non-hu,2.361,5176198,3
FIN,2004,Finland,950320,"Reduced-size (""scale"") model assemb",15.875,5176198,3
FIN,2004,Finland,950349,Toys representing animals or non-hu,0,5176198,3
FIN,2004,Finland,950330,Other construction sets and constru,247.182,5176198,3
FIN,2005,Finland,950341,Toys representing animals or non-hu,0,5176198,3
FIN,2005,Finland,950320,"Reduced-size (""scale"") model assemb",20.663,5176198,3
FIN,2005,Finland,950349,Toys representing animals or non-hu,7.751,5176198,3
FIN,2005,Finland,950330,Other construction sets and constru,231.014,5176198,3
FIN,2005,Finland,950310,"Electric trains, including tracks,",0.661,5176198,3
FRA,1996,France,950299,Parts and accessories :-- Other,313.584,58895520,3
FRA,1996,France,950320,"Reduced-size (""scale"") model assemb",511.938,58895520,3
FRA,1996,France,950341,Toys representing animals or non-hu,324.488,58895520,3
FRA,1996,France,950310,"Electric trains, including tracks,",32.882,58895520,3
FRA,1996,France,950330,Other construction sets and constru,8984.343,58895520,3
FRA,1996,France,950291,Parts and accessories :-- Garments,58.947,58895520,3
FRA,1996,France,950349,Toys representing animals or non-hu,434.688,58895520,3
FRA,1997,France,950320,"Reduced-size (""scale"") model assemb",569.707,58895520,3
FRA,1997,France,950330,Other construction sets and constru,3739.212,58895520,3
FRA,1997,France,950341,Toys representing animals or non-hu,419.218,58895520,3
FRA,1997,France,950291,Parts and accessories :-- Garments,29.882,58895520,3
FRA,1997,France,950299,Parts and accessories :-- Other,23.19,58895520,3
FRA,1997,France,950349,Toys representing animals or non-hu,497.47,58895520,3
FRA,1997,France,950310,"Electric trains, including tracks,",60.813,58895520,3
FRA,1998,France,950320,"Reduced-size (""scale"") model assemb",824.677,58895520,3
FRA,1998,France,950310,"Electric trains, including tracks,",8.778,58895520,3
FRA,1998,France,950291,Parts and accessories :-- Garments,29.897,58895520,3
FRA,1998,France,950341,Toys representing animals or non-hu,133.095,58895520,3
FRA,1998,France,950299,Parts and accessories :-- Other,31.076,58895520,3
FRA,1998,France,950330,Other construction sets and constru,1085.607,58895520,3
FRA,1998,France,950349,Toys representing animals or non-hu,174.876,58895520,3
FRA,1999,France,950341,Toys representing animals or non-hu,236.02,58895520,3
FRA,1999,France,950320,"Reduced-size (""scale"") model assemb",617.793,58895520,3
FRA,1999,France,950310,"Electric trains, including tracks,",93.835,58895520,3
FRA,1999,France,950299,Parts and accessories :-- Other,159.444,58895520,3
FRA,1999,France,950291,Parts and accessories :-- Garments,7.967,58895520,3
FRA,1999,France,950330,Other construction sets and constru,1648.701,58895520,3
FRA,1999,France,950349,Toys representing animals or non-hu,402.126,58895520,3
FRA,2000,France,950291,Parts and accessories :-- Garments,35.307,58895520,3
FRA,2000,France,950299,Parts and accessories :-- Other,35.725,58895520,3
FRA,2000,France,950310,"Electric trains, including tracks,",203.74,58895520,3
FRA,2000,France,950320,"Reduced-size (""scale"") model assemb",1351.839,58895520,3
FRA,2000,France,950330,Other construction sets and constru,687.025,58895520,3
FRA,2000,France,950341,Toys representing animals or non-hu,278.238,58895520,3
FRA,2000,France,950349,Toys representing animals or non-hu,434.704,58895520,3
FRA,2001,France,950310,"Electric trains, including tracks,",147.813,58895520,3
FRA,2001,France,950299,Parts and accessories :-- Other,67.673,58895520,3
FRA,2001,France,950341,Toys representing animals or non-hu,313.247,58895520,3
FRA,2001,France,950349,Toys representing animals or non-hu,667.77,58895520,3
FRA,2001,France,950330,Other construction sets and constru,1049.939,58895520,3
FRA,2001,France,950320,"Reduced-size (""scale"") model assemb",987.644,58895520,3
FRA,2001,France,950291,Parts and accessories :-- Garments,32.798,58895520,3
FRA,2002,France,950299,Parts and accessories :-- Other,81.061,58895520,3
FRA,2002,France,950320,"Reduced-size (""scale"") model assemb",987.722,58895520,3
FRA,2002,France,950330,Other construction sets and constru,2594.825,58895520,3
FRA,2002,France,950341,Toys representing animals or non-hu,276.564,58895520,3
FRA,2002,France,950310,"Electric trains, including tracks,",18.093,58895520,3
FRA,2002,France,950349,Toys representing animals or non-hu,473.267,58895520,3
FRA,2002,France,950291,Parts and accessories :-- Garments,68.473,58895520,3
FRA,2003,France,950349,Toys representing animals or non-hu,374.028,58895520,3
FRA,2003,France,950310,"Electric trains, including tracks,",22.94,58895520,3
FRA,2003,France,950320,"Reduced-size (""scale"") model assemb",1144.448,58895520,3
FRA,2003,France,950299,Parts and accessories :-- Other,118.162,58895520,3
FRA,2003,France,950330,Other construction sets and constru,2294.649,58895520,3
FRA,2003,France,950341,Toys representing animals or non-hu,267.233,58895520,3
FRA,2003,France,950291,Parts and accessories :-- Garments,172.442,58895520,3
FRA,2004,France,950349,Toys representing animals or non-hu,510.898,58895520,3
FRA,2004,France,950299,Parts and accessories :-- Other,171.294,58895520,3
FRA,2004,France,950341,Toys representing animals or non-hu,311.539,58895520,3
FRA,2004,France,950310,"Electric trains, including tracks,",12.841,58895520,3
FRA,2004,France,950320,"Reduced-size (""scale"") model assemb",980.476,58895520,3
FRA,2004,France,950330,Other construction sets and constru,2449.157,58895520,3
FRA,2004,France,950291,Parts and accessories :-- Garments,16.526,58895520,3
FRA,2005,France,950330,Other construction sets and constru,2579.861,58895520,3
FRA,2005,France,950299,Parts and accessories :-- Other,21.867,58895520,3
FRA,2005,France,950349,Toys representing animals or non-hu,393.073,58895520,3
FRA,2005,France,950320,"Reduced-size (""scale"") model assemb",1512.891,58895520,3
FRA,2005,France,950341,Toys representing animals or non-hu,620.778,58895520,3
FRA,2005,France,950291,Parts and accessories :-- Garments,8.567,58895520,3
FRA,2005,France,950310,"Electric trains, including tracks,",13.853,58895520,3
GBR,1996,United Kingdom,950320,"Reduced-size (""scale"") model assemb",1463.509,59742980,3
GBR,1996,United Kingdom,950291,Parts and accessories :-- Garments,30.97,59742980,3
GBR,1996,United Kingdom,950330,Other construction sets and constru,1299.728,59742980,3
GBR,1996,United Kingdom,950341,Toys representing animals or non-hu,1213.885,59742980,3
GBR,1996,United Kingdom,950349,Toys representing animals or non-hu,2559.842,59742980,3
GBR,1996,United Kingdom,950310,"Electric trains, including tracks,",941.982,59742980,3
GBR,1996,United Kingdom,950299,Parts and accessories :-- Other,147.05,59742980,3
GBR,1997,United Kingdom,950299,Parts and accessories :-- Other,53.917,59742980,3
GBR,1997,United Kingdom,950341,Toys representing animals or non-hu,1740.172,59742980,3
GBR,1997,United Kingdom,950349,Toys representing animals or non-hu,1216.666,59742980,3
GBR,1997,United Kingdom,950291,Parts and accessories :-- Garments,64.356,59742980,3
GBR,1997,United Kingdom,950330,Other construction sets and constru,1803.407,59742980,3
GBR,1997,United Kingdom,950320,"Reduced-size (""scale"") model assemb",1995.351,59742980,3
GBR,1997,United Kingdom,950310,"Electric trains, including tracks,",1200.4,59742980,3
GBR,1998,United Kingdom,950330,Other construction sets and constru,3086.893,59742980,3
GBR,1998,United Kingdom,950349,Toys representing animals or non-hu,527.135,59742980,3
